[[ 0.]];4;2;13;5.0
[[ 0.]];4;0;11;4.0
[[ 0.]];4;1;13;5.0
[[ 0.]];4;0;13;5.0
[[ 0.]];4;1;11;4.0
[[ 0.]];4;1;10;3.0
[[ 0.]];4;2;11;4.0
[[ 0.]];4;1;9;3.0
[[ 0.86666667]];4;2;10;4.0
[[ 0.]];4;1;9;3.0
[[  1.48029737e-16]];4;1;10;4.0
[[  4.07081776e-16]];4;1;10;4.0
[[ 0.]];4;1;9;3.0
[[ 0.]];4;1;10;2.0
[[ 0.]];4;2;11;3.0
[[ 0.]];4;1;9;2.0
[[ 0.62962963]];4;2;9;3.0
[[  1.48029737e-16]];4;0;9;2.0
[[  2.22044605e-16]];4;1;9;3.0
[[  3.20731096e-16]];4;1;9;3.0
[[ 0.48148148]];4;1;9;2.0
[[ 0.]];4;1;10;1.66666666667
[[ 0.]];4;2;11;2.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.2962963]];4;2;9;2.0
[[ 0.14814815]];4;1;9;1.66666666667
[[ 0.2962963]];4;2;9;2.0
[[ 0.2962963]];4;1;9;2.0
[[ 0.14814815]];4;1;9;1.66666666667
[[ 0.]];4;1;11;2.0
[[ 0.]];4;1;9;2.0
[[  4.44089210e-16]];4;1;9;2.0
[[ 0.2962963]];4;1;9;2.0
[[ 0.]];4;1;10;1.66666666667
[[ 0.]];4;1;9;1.66666666667
[[ 0.14814815]];4;1;9;1.66666666667
[[ 0.]];4;1;9;1.66666666667
[[ 0.]];4;1;9;2.0
[[ 0.56666667]];4;2;10;3.0
[[ 0.58333333]];4;2;12;4.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.26666667]];4;2;10;2.0
[[ 0.58333333]];4;2;12;4.0
[[  7.15573434e-16]];4;2;10;2.0
[[ 0.58333333]];4;2;12;4.0
[[  5.18248638e-16]];4;2;12;4.0
[[ 0.]];4;1;9;2.0
[[ 0.47222222]];4;2;12;3.0
[[ 0.46666667]];4;2;15;4.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.2962963]];4;2;9;2.0
[[ 0.77777778]];4;2;9;4.0
[[  1.23382207e-16]];4;2;9;2.0
[[ 0.77777778]];4;2;9;4.0
[[  9.84455573e-17]];4;2;9;4.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.]];4;2;12;2.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.]];4;2;9;2.0
[[ 0.58333333]];4;2;12;4.0
[[ 0.]];4;2;9;2.0
[[ 0.77777778]];4;2;9;4.0
[[  2.73826101e-15]];4;2;9;4.0
[[ 0.]];4;1;12;2.0
[[  1.98254112e-16]];4;2;15;5.0
[[ 0.]];4;1;9;2.0
[[ 0.58333333]];4;2;12;4.0
[[ 0.]];4;1;9;2.0
[[ 0.77777778]];4;2;9;4.0
[[  2.86186005e-15]];4;2;9;4.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.]];4;1;9;1.66666666667
[[ 0.]];4;1;9;1.66666666667
[[ 0.]];4;0;9;4.0
[[ 0.]];4;0;9;4.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.22222222]];4;2;12;2.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.2962963]];4;2;9;2.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.2962963]];4;2;9;2.0
[[  3.33066907e-16]];4;2;9;2.0
[[ 0.]];4;0;11;2.0
[[ 0.]];4;1;13;3.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;0;10;1.66666666667
[[ 0.]];4;1;12;2.0
[[ 0.]];4;2;14;4.0
[[ 0.]];4;1;13;2.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;0;12;2.0
[[ 0.]];4;1;15;3.0
[[ 0.]];4;2;17;4.0
[[ 0.22222222]];4;1;6;1.66666666667
[[ 0.38095238]];4;2;6;2.0
[[ 0.77777778]];4;2;8;4.0
[[  6.84565252e-16]];4;2;6;2.0
[[ 0.77777778]];4;2;8;4.0
[[  1.44328993e-15]];4;2;8;4.0
[[ 0.]];4;0;12;1.66666666667
[[ 0.]];4;1;15;2.0
[[ 0.]];4;2;17;4.0
[[ 0.]];4;1;6;1.66666666667
[[ 0.]];4;2;8;2.0
[[ 0.58333333]];4;2;12;4.0
[[ 0.44444444]];4;2;6;2.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.]];4;0;15;2.0
[[ 0.]];4;2;17;4.0
[[ 0.]];4;1;8;2.0
[[ 0.58333333]];4;2;12;4.0
[[ 0.]];4;1;6;2.0
[[ 0.77777778]];4;2;8;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.]];4;0;12;1.66666666667
[[ 0.22222222]];4;1;6;1.66666666667
[[ 0.22222222]];4;1;6;1.66666666667
[[ 0.]];4;0;12;1.66666666667
[[ 0.]];4;1;15;2.0
[[ 0.22222222]];4;0;7;1.66666666667
[[ 0.2962963]];4;1;9;2.0
[[ 0.22222222]];4;0;6;1.66666666667
[[ 0.44444444]];4;1;6;2.0
[[ 0.44444444]];4;1;6;2.0
[[ 0.]];4;1;11;3.0
[[ 0.]];4;2;13;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;1;11;1.66666666667
[[ 0.]];4;2;13;2.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;2;13;2.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;0;12;3.0
[[ 0.]];4;1;15;4.0
[[ 0.]];4;2;17;5.0
[[ 0.]];4;1;7;1.66666666667
[[ 0.]];4;2;9;2.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;9;2.0
[[ 0.]];4;2;11;4.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;1;12;1.66666666667
[[ 0.]];4;2;15;2.0
[[ 0.]];4;2;17;4.0
[[ 0.]];4;1;8;1.66666666667
[[ 0.]];4;2;12;2.0
[[ 0.]];4;2;15;4.0
[[ 0.44444444]];4;2;4;2.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.]];4;1;15;2.0
[[ 0.]];4;2;18;4.0
[[ 0.]];4;0;12;2.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;0;6;2.0
[[ 0.]];4;2;8;4.0
[[ 0.77777778]];4;2;2;4.0
[[ 0.]];4;0;12;1.66666666667
[[ 0.]];4;1;8;1.66666666667
[[ 0.44444444]];4;1;4;1.66666666667
[[ 0.]];4;1;12;1.66666666667
[[ 0.]];4;2;15;2.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.]];4;2;12;2.0
[[ 0.44444444]];4;1;7;1.66666666667
[[ 0.44444444]];4;2;6;2.0
[[ 0.44444444]];4;2;5;2.0
[[ 0.]];4;2;13;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;2;13;3.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;2;13;2.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;1;15;5.0
[[ 0.]];4;2;17;6.0
[[ 0.]];4;2;9;3.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;9;2.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;2;17;6.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;2;6;2.0
[[ 0.]];4;2;8;4.0
[[ 0.]];4;2;15;2.0
[[ 0.]];4;2;17;4.0
[[ 0.]];4;2;12;2.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;2;8;2.0
[[ 0.]];4;2;12;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.]];4;2;15;2.0
[[ 0.]];4;2;12;2.0
[[ 0.]];4;2;9;2.0
[[ 0.44444444]];4;2;6;2.0
[[ 0.]];4;0;11;3.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;0;11;2.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;0;10;1.66666666667
[[ 0.]];4;2;14;4.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;0;12;4.0
[[ 0.]];4;2;17;6.0
[[ 0.]];4;1;7;2.0
[[ 0.58333333]];4;2;12;4.0
[[ 0.]];4;1;7;1.66666666667
[[ 0.58333333]];4;2;12;4.0
[[ 0.58333333]];4;2;11;4.0
[[ 0.]];4;0;12;4.0
[[ 0.]];4;2;17;6.0
[[ 0.]];4;1;8;3.0
[[ 0.]];4;2;15;5.0
[[ 0.22222222]];4;1;6;1.66666666667
[[ 0.77777778]];4;2;8;4.0
[[ 0.77777778]];4;2;8;4.0
[[ 0.]];4;0;12;1.66666666667
[[ 0.]];4;2;17;6.0
[[ 0.]];4;1;8;1.66666666667
[[ 0.]];4;2;15;5.0
[[ 0.]];4;1;6;1.66666666667
[[ 0.58333333]];4;2;12;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.]];4;2;17;4.0
[[ 0.]];4;2;15;5.0
[[ 0.58333333]];4;2;12;4.0
[[ 0.77777778]];4;2;8;4.0
[[ 0.]];4;0;12;1.66666666667
[[ 0.]];4;0;9;1.66666666667
[[ 0.22222222]];4;0;7;1.66666666667
[[ 0.22222222]];4;0;6;1.66666666667
[[ 0.]];4;1;11;3.0
[[ 0.]];4;2;13;4.0
[[ 0.]];4;1;11;2.0
[[ 0.]];4;2;13;3.0
[[ 0.]];4;1;11;1.66666666667
[[ 0.]];4;2;13;2.0
[[ 0.]];4;2;13;2.0
[[ 0.]];4;1;12;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;1;9;2.0
[[ 0.56666667]];4;2;10;3.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.26666667]];4;2;10;2.0
[[  9.12898229e-16]];4;2;10;2.0
[[ 0.]];4;1;12;2.0
[[ 0.]];4;2;15;3.0
[[ 0.]];4;1;9;3.0
[[ 0.72222222]];4;2;12;4.0
[[ 0.14814815]];4;1;9;1.66666666667
[[ 0.2962963]];4;2;9;2.0
[[  1.23382207e-16]];4;2;9;2.0
[[ 0.]];4;1;12;1.66666666667
[[ 0.]];4;2;15;2.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.]];4;2;12;2.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.]];4;2;9;2.0
[[ 0.2962963]];4;2;9;2.0
[[ 0.]];4;1;15;2.0
[[ 0.]];4;1;12;4.0
[[ 0.]];4;1;9;3.0
[[ 0.]];4;1;9;2.0
[[ 0.]];4;1;12;1.66666666667
[[ 0.]];4;1;9;1.66666666667
[[ 0.14814815]];4;1;9;1.66666666667
[[ 0.14814815]];4;1;9;1.66666666667
[[ 0.]];4;1;9;3.0
[[ 0.72222222]];4;2;12;4.0
[[ 0.72222222]];4;3;15;6.0
[[ 0.]];4;1;9;3.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;15;6.0
[[  3.13117587e-16]];4;1;12;4.0
[[ 0.13888889]];4;0;15;5.0
[[ 0.]];4;1;9;3.0
[[  8.01827740e-16]];4;3;15;5.0
[[ 0.]];4;1;9;3.0
[[ 0.72222222]];4;2;12;4.0
[[ 0.]];4;1;9;2.0
[[ 1.62962963]];4;2;9;6.0
[[ 1.83333333]];4;3;12;9.0
[[ 0.]];4;1;9;2.0
[[  4.44089210e-16]];4;2;9;6.0
[[ 0.]];4;3;12;9.0
[[ 0.]];4;1;9;3.0
[[ 0.]];4;1;9;2.0
[[ 0.58333333]];4;3;12;4.0
[[ 0.]];4;1;9;2.0
[[ 0.62962963]];4;2;9;3.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.77777778]];4;3;9;4.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.2962963]];4;2;9;2.0
[[  3.33066907e-16]];4;2;9;2.0
[[ 0.77777778]];4;3;9;4.0
[[  3.33066907e-16]];4;2;9;2.0
[[ 0.77777778]];4;3;9;4.0
[[ 0.]];4;2;9;2.0
[[ 0.]];4;3;9;4.0
[[ 0.77777778]];4;3;9;4.0
[[  3.33066907e-16]];4;2;9;2.0
[[  2.96059473e-15]];4;3;9;4.0
[[  2.36847579e-15]];4;3;9;4.0
[[ 0.]];4;3;9;4.0
[[ 0.]];4;0;12;4.0
[[ 0.]];4;1;15;5.0
[[ 0.]];4;2;17;6.0
[[ 0.]];4;0;12;4.0
[[ 0.]];4;1;15;5.0
[[ 0.]];4;2;17;6.0
[[ 0.]];4;1;15;5.0
[[ 0.]];4;0;11;4.0
[[ 0.]];4;2;17;6.0
[[ 0.]];4;0;12;4.0
[[ 0.]];4;1;15;5.0
[[ 0.]];4;0;9;2.0
[[ 0.]];4;1;10;6.0
[[ 1.83333333]];4;2;11;9.0
[[ 0.]];4;0;6;2.0
[[ 0.]];4;1;8;6.0
[[ 0.]];4;2;12;9.0
[[ 0.]];4;1;8;3.0
[[ 0.72222222]];4;1;6;2.0
[[ 0.58333333]];4;2;12;4.0
[[ 0.72222222]];4;0;8;2.0
[[ 0.62962963]];4;1;9;3.0
[[  4.94396191e-17]];4;1;6;2.0
[[ 0.27777778]];4;0;8;4.0
[[ 0.22222222]];4;1;6;1.66666666667
[[ 0.77777778]];4;2;8;4.0
[[ 0.22222222]];4;0;7;1.66666666667
[[ 0.44444444]];4;1;6;2.0
[[ 0.]];4;1;11;2.0
[[ 0.58333333]];4;2;12;4.0
[[ 0.44444444]];4;2;6;2.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.]];4;1;6;2.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.44444444]];4;1;6;2.0
[[ 0.]];4;2;12;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.]];4;1;12;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;3;18;6.0
[[ 0.]];4;0;12;4.0
[[ 0.]];4;1;15;5.0
[[ 0.]];4;2;18;6.0
[[ 0.]];4;1;15;5.0
[[ 0.]];4;1;12;4.0
[[ 0.]];4;3;18;6.0
[[ 0.]];4;1;12;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;0;10;3.0
[[ 0.]];4;1;12;4.0
[[ 0.]];4;2;15;6.0
[[ 0.]];4;1;9;3.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;15;6.0
[[ 0.]];4;0;12;4.0
[[ 0.]];4;1;8;3.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;0;9;3.0
[[ 0.]];4;1;12;4.0
[[  4.94396191e-17]];4;1;6;2.0
[[ 0.44444444]];4;1;5;1.66666666667
[[ 0.]];4;2;9;4.0
[[ 0.33333333]];4;1;8;1.66666666667
[[ 0.44444444]];4;2;7;2.0
[[ 0.]];4;2;11;2.0
[[ 0.]];4;3;12;4.0
[[ 0.]];4;2;8;2.0
[[ 0.]];4;2;9;4.0
[[ 0.44444444]];4;2;3;2.0
[[ 0.77777778]];4;3;6;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.44444444]];4;2;6;2.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;8;4.0
[[ 0.77777778]];4;2;3;4.0
[[ 0.22222222]];4;0;3;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;3;18;6.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;3;18;6.0
[[ 0.]];4;1;15;5.0
[[ 0.]];4;2;18;6.0
[[ 0.]];4;3;18;6.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;1;12;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;1;12;4.0
[[ 0.]];4;2;10;3.0
[[ 0.]];4;3;11;4.0
[[ 0.]];4;2;9;3.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;9;3.0
[[ 0.]];4;3;12;4.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;9;3.0
[[ 0.]];4;2;11;2.0
[[ 0.]];4;3;12;4.0
[[ 0.]];4;2;8;2.0
[[ 0.]];4;2;9;4.0
[[ 0.44444444]];4;2;6;2.0
[[ 0.]];4;3;9;4.0
[[ 0.]];4;2;9;4.0
[[ 0.44444444]];4;2;7;2.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;8;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.77777778]];4;2;3;4.0
[[ 0.]];4;0;12;4.0
[[ 0.]];4;2;17;6.0
[[ 0.]];4;0;12;4.0
[[ 0.]];4;2;17;6.0
[[ 0.]];4;0;12;4.0
[[ 0.]];4;2;17;6.0
[[ 0.]];4;0;12;4.0
[[ 0.]];4;0;9;3.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;1;8;3.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;0;8;3.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;0;9;3.0
[[ 0.]];4;0;9;2.0
[[ 0.58333333]];4;2;11;4.0
[[ 0.]];4;1;6;2.0
[[ 0.58333333]];4;2;12;4.0
[[ 0.]];4;0;6;2.0
[[ 0.]];4;2;12;4.0
[[ 0.72222222]];4;0;8;2.0
[[ 0.]];4;0;9;1.66666666667
[[ 0.58333333]];4;2;11;4.0
[[ 0.]];4;1;6;1.66666666667
[[ 0.77777778]];4;2;8;4.0
[[ 0.22222222]];4;1;6;1.66666666667
[[ 0.77777778]];4;2;8;4.0
[[ 0.22222222]];4;0;7;1.66666666667
[[ 0.58333333]];4;2;12;4.0
[[ 0.77777778]];4;2;8;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.]];4;1;12;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;1;12;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;0;12;4.0
[[ 0.]];4;1;15;5.0
[[ 0.]];4;1;15;5.0
[[ 0.]];4;1;12;4.0
[[ 0.]];4;1;10;3.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;1;9;3.0
[[ 0.72222222]];4;2;12;4.0
[[ 0.]];4;1;9;3.0
[[ 0.]];4;2;12;4.0
[[  1.14311852e-15]];4;1;12;4.0
[[ 0.]];4;1;9;3.0
[[ 0.]];4;1;10;2.0
[[ 0.]];4;2;11;3.0
[[ 0.]];4;1;9;2.0
[[ 0.62962963]];4;2;9;3.0
[[ 0.]];4;1;9;2.0
[[  2.22044605e-16]];4;2;9;3.0
[[ 0.]];4;1;9;3.0
[[ 0.48148148]];4;1;9;2.0
[[ 0.]];4;1;10;1.66666666667
[[ 0.]];4;2;11;2.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.2962963]];4;2;9;2.0
[[ 0.14814815]];4;1;9;1.66666666667
[[ 0.2962963]];4;2;9;2.0
[[  4.92227786e-17]];4;1;9;2.0
[[ 0.14814815]];4;1;9;1.66666666667
[[ 0.]];4;2;11;2.0
[[  3.33066907e-16]];4;2;9;2.0
[[ 0.2962963]];4;2;9;2.0
[[ 0.2962963]];4;2;9;2.0
[[ 0.]];4;1;9;2.0
[[ 0.47222222]];4;2;12;3.0
[[ 0.46666667]];4;3;15;4.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.]];4;2;12;2.0
[[ 0.]];4;3;15;4.0
[[  8.22387426e-17]];4;1;12;2.0
[[  1.23358114e-16]];4;3;15;5.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.13888889]];4;0;15;5.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.22222222]];4;2;12;2.0
[[ 0.]];4;1;9;2.0
[[ 0.56666667]];4;2;10;3.0
[[ 0.58333333]];4;3;12;4.0
[[ 0.]];4;1;9;1.66666666667
[[  1.48029737e-16]];4;2;9;2.0
[[ 0.58333333]];4;3;12;4.0
[[  8.22387426e-17]];4;1;9;2.0
[[ 0.58333333]];4;2;12;4.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.]];4;1;9;1.66666666667
[[ 0.2962963]];4;2;9;2.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.26666667]];4;2;10;2.0
[[ 0.58333333]];4;3;12;4.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.2962963]];4;2;9;2.0
[[ 0.77777778]];4;3;9;4.0
[[  2.46716228e-16]];4;1;9;2.0
[[ 0.77777778]];4;3;9;4.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.]];4;1;9;1.66666666667
[[ 0.2962963]];4;2;9;2.0
[[  3.33066907e-16]];4;2;10;2.0
[[ 0.58333333]];4;3;12;4.0
[[  3.33066907e-16]];4;2;9;2.0
[[ 0.77777778]];4;3;9;4.0
[[ 0.]];4;2;9;2.0
[[ 0.77777778]];4;3;9;4.0
[[  3.33066907e-16]];4;2;9;2.0
[[ 0.]];4;3;12;4.0
[[  2.96059473e-15]];4;3;9;4.0
[[  2.36847579e-15]];4;3;9;4.0
[[  2.36847579e-15]];4;3;9;4.0
[[ 0.]];4;0;12;2.0
[[ 0.]];4;1;15;3.0
[[ 0.]];4;2;17;4.0
[[ 0.]];4;0;12;1.66666666667
[[ 0.]];4;1;15;2.0
[[ 0.]];4;2;17;4.0
[[ 0.]];4;0;14;2.0
[[ 0.]];4;2;17;4.0
[[ 0.]];4;0;12;1.66666666667
[[ 0.]];4;0;12;1.66666666667
[[ 0.]];4;1;15;2.0
[[ 0.]];4;0;11;2.0
[[ 0.]];4;1;13;3.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;1;6;1.66666666667
[[ 0.]];4;2;8;2.0
[[ 0.58333333]];4;2;12;4.0
[[  3.45402719e-16]];4;1;8;2.0
[[ 0.58333333]];4;2;12;4.0
[[ 0.22222222]];4;1;6;1.66666666667
[[ 0.22222222]];4;0;7;1.66666666667
[[ 0.2962963]];4;1;9;2.0
[[ 0.]];4;0;10;1.66666666667
[[ 0.]];4;1;12;2.0
[[ 0.]];4;2;14;4.0
[[ 0.22222222]];4;1;6;1.66666666667
[[ 0.38095238]];4;2;6;2.0
[[ 0.77777778]];4;2;8;4.0
[[ 0.]];4;1;6;2.0
[[ 0.77777778]];4;2;8;4.0
[[ 0.22222222]];4;1;6;1.66666666667
[[ 0.22222222]];4;0;6;1.66666666667
[[ 0.44444444]];4;1;6;2.0
[[ 0.]];4;1;13;2.0
[[ 0.]];4;2;15;4.0
[[  3.33066907e-16]];4;2;6;2.0
[[ 0.77777778]];4;2;8;4.0
[[ 0.44444444]];4;2;6;2.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.38888889]];4;0;6;4.0
[[ 0.44444444]];4;1;6;2.0
[[ 0.]];4;2;15;4.0
[[  1.41156927e-15]];4;2;8;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.]];4;1;12;3.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;3;18;5.0
[[ 0.]];4;1;12;1.66666666667
[[ 0.]];4;2;15;2.0
[[ 0.]];4;3;18;4.0
[[ 0.]];4;0;15;2.0
[[ 0.]];4;2;18;4.0
[[ 0.]];4;1;12;1.66666666667
[[ 0.]];4;1;12;1.66666666667
[[ 0.]];4;2;15;2.0
[[ 0.]];4;0;11;3.0
[[ 0.]];4;1;13;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;1;8;1.66666666667
[[ 0.]];4;2;12;2.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;0;12;2.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;1;9;1.66666666667
[[ 0.]];4;0;9;1.66666666667
[[ 0.]];4;1;12;2.0
[[ 0.]];4;1;11;1.66666666667
[[ 0.]];4;2;13;2.0
[[ 0.]];4;3;15;4.0
[[ 0.]];4;1;8;1.66666666667
[[ 0.]];4;2;10;2.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;0;6;2.0
[[ 0.]];4;2;9;4.0
[[ 0.44444444]];4;1;4;1.66666666667
[[ 0.]];4;0;9;4.0
[[ 0.44444444]];4;1;7;1.66666666667
[[ 0.44444444]];4;2;6;2.0
[[ 0.]];4;2;13;2.0
[[ 0.]];4;3;15;4.0
[[ 0.]];4;2;9;2.0
[[ 0.]];4;2;11;4.0
[[ 0.44444444]];4;2;4;2.0
[[ 0.77777778]];4;3;6;4.0
[[ 0.77777778]];4;0;6;4.0
[[ 0.44444444]];4;2;5;2.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;2;12;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.77777778]];4;2;3;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;3;18;6.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;3;18;6.0
[[ 0.]];4;2;15;2.0
[[ 0.]];4;3;18;4.0
[[ 0.]];4;2;15;2.0
[[ 0.]];4;1;13;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;2;12;2.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;1;12;2.0
[[ 0.]];4;2;13;3.0
[[ 0.]];4;3;15;4.0
[[ 0.]];4;2;10;3.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;9;2.0
[[ 0.]];4;3;12;4.0
[[ 0.]];4;2;9;2.0
[[ 0.]];4;2;13;2.0
[[ 0.]];4;3;15;4.0
[[ 0.]];4;2;10;2.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;6;2.0
[[ 0.]];4;3;9;4.0
[[ 0.]];4;0;9;4.0
[[ 0.44444444]];4;2;6;2.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;2;12;4.0
[[ 0.]];4;2;8;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.]];4;0;12;4.0
[[ 0.]];4;2;17;6.0
[[ 0.]];4;0;12;4.0
[[ 0.]];4;2;17;6.0
[[ 0.]];4;0;12;1.66666666667
[[ 0.]];4;2;17;6.0
[[ 0.]];4;2;17;4.0
[[ 0.]];4;0;12;1.66666666667
[[ 0.]];4;0;10;3.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;1;8;3.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;1;8;1.66666666667
[[ 0.]];4;2;15;5.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;0;9;1.66666666667
[[ 0.]];4;0;11;2.0
[[ 0.]];4;2;15;4.0
[[ 0.]];4;1;8;2.0
[[ 0.58333333]];4;2;12;4.0
[[ 0.]];4;1;6;1.66666666667
[[ 0.58333333]];4;2;12;4.0
[[ 0.58333333]];4;2;12;4.0
[[ 0.22222222]];4;0;7;1.66666666667
[[ 0.]];4;0;10;1.66666666667
[[ 0.]];4;2;14;4.0
[[ 0.]];4;1;7;1.66666666667
[[ 0.58333333]];4;2;12;4.0
[[ 0.22222222]];4;1;6;1.66666666667
[[ 0.77777778]];4;2;8;4.0
[[ 0.77777778]];4;2;8;4.0
[[ 0.22222222]];4;0;6;1.66666666667
[[ 0.]];4;2;15;4.0
[[ 0.58333333]];4;2;11;4.0
[[ 0.77777778]];4;2;8;4.0
[[ 0.77777778]];4;2;6;4.0
[[ 0.]];4;1;12;4.0
[[ 0.]];4;2;15;5.0
[[ 0.]];4;1;12;2.0
[[ 0.]];4;2;15;3.0
[[ 0.]];4;1;12;1.66666666667
[[ 0.]];4;2;15;2.0
[[ 0.]];4;0;15;2.0
[[ 0.]];4;1;12;1.66666666667
[[ 0.]];4;1;11;3.0
[[ 0.]];4;2;13;4.0
[[ 0.]];4;1;9;3.0
[[ 0.72222222]];4;2;12;4.0
[[ 0.]];4;1;9;1.66666666667
